idx,rpm,fuel,hw_nozzle_holes,hw_nozzle_diameter_mm,hw_vp37_camplate,hw_vp37_cam_profile_file,hw_valvetrain_profile_file,soi_offset_deg,iq_cmd_mg_per_str,iq_eff_mg_per_str,n146_mv,maf_target_mg_per_str,smoke_iq_max_mg_per_str,boost_target_mbar_abs,p_intake_bar_used,soi_main_deg_model,duration_main_deg,out_peak_pressure_bar,out_peak_temp_k,out_imep_bar,out_indicated_torque_nm,out_brake_torque_nm_est,out_brake_power_kw_est,out_mass_start_kg_per_cyl,out_mass_end_kg_per_cyl,out_fuel_energy_in_j_per_cyl,out_q_comb_j_per_cyl,out_q_wall_j_per_cyl,out_q_exhaust_out_j_per_cyl_est,out_torque_ind_mean_nm_per_cyl,out_torque_ind_pp_nm_per_cyl,out_torque_ind_ripple_rms_nm_per_cyl,out_rod_force_max_comp_n_est,out_rod_force_max_tens_n_est,out_bsfc_g_per_kwh_est
4913,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.12041102293751127,3.5765527615601496,3.5765527615601496,,278.07586796340996,19.96428571428571,1002.1277340271986,1.0629652313107696,-5.879588977062489,3.5443971172553574,54.35881176515343,909.5777096081599,1.3371320957676842,20.17678429375825,5.087187418758249,0.7990935311102669,3.163528051418624e-05,2.5129747941978208e-05,132.33245217772554,144.3310067778967,0.5021023140488379,250.96740195314982,5.037463178385337,638.670821201149,98.85193104746341,25838.15567912682,613.6341707770441,805.6372277051905
4914,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.6653407181625415,17.16167847141489,17.16167847141489,,468.65974304056226,27.664463689541332,1086.8291067015698,1.7886557513972305,-3.3346592818374585,17.90406546576836,94.20418122159509,1188.6154977448618,7.670121211698056,115.73903706691023,100.6494401919102,15.809977094741518,5.32328102293506e-05,3.617882394132821e-05,634.982103442351,594.6850936158398,2.475367611816672,603.0159080111393,28.896472141604892,1315.651659048538,204.23807779054928,45645.58883630603,447.1177267880397,195.38941178365985
4915,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.5840455470961876,2.211007262064099,2.211007262064099,,267.48415876519624,19.96428571428571,1002.0789645450739,1.6683910859166935,-5.415954452903812,2.182050382179888,94.76082716816559,888.1345240021444,1.4837406973082479,22.38904898941286,7.299452114412858,1.1465952568934958,4.9653571401632784e-05,4.458028614177211e-05,93.9678086377242,85.38610770026577,0.2876766896682399,323.1025484008542,5.589695895062857,945.2362564938512,145.1091147388436,45893.61899487339,413.4051667873556,347.0983372544207
4916,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.333107597373858,26.451082869198537,26.451082869198537,,617.853221475592,35.58404754550984,1268.456197478008,1.1225936873051665,-8.333107597373857,29.004679745311,90.7975602154782,1890.7226339630793,11.7724075636286,177.64088438335648,162.5512875083565,25.533496533390753,3.3409903875746654e-05,1.1585150429492163e-05,1124.1710219409376,1099.8228677429295,5.5462106883745665,826.8756924131324,44.35167099227597,1109.8334763825114,191.50193678713765,43949.14036823966,585.377259873849,186.4685829545284
4917,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.5533333919490748,11.090558215490713,11.090558215490713,,368.19814880354295,23.771380725000938,1015.0933048737666,1.7065315191051236,-6.553333391949074,11.279354320776363,88.37162284328417,1109.6827794237156,5.434149343580817,81.9991229531804,66.9095260781804,10.510123779119313,5.0788682191061605e-05,3.724029217026425e-05,410.3506539731564,393.2473391074504,1.6560573793907425,482.7429521093255,20.472614693837826,1173.2240680788932,180.25042044785133,42744.92622487527,440.2579572649604,189.94072008499282
4918,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.3982039559232504,30.264427964822886,30.264427964822886,,687.9883724057581,36.827532393076474,1422.452229232378,1.2245285369607242,-3.6017960440767496,34.05219937964127,62.65064491655871,1696.1903842154638,10.640690414057277,160.56372881980116,145.47413194480114,22.851023210256976,3.644362263534188e-05,1.4818075631780843e-05,1119.7838346984468,1097.9550751882775,4.9739389199187,904.1662277110593,40.087869188337265,1017.8676098538468,183.1401619132898,29976.535243873434,542.5880111793039,238.39619712183807
4919,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.057248427167293,20.90228433918399,20.90228433918399,,519.5706230945875,30.009507754623243,1136.8420698427374,1.4287088764203262,-7.057248427167293,22.207542470552006,107.0166846009616,1564.2005461133888,10.461681332970505,157.86255394923757,142.77295707423758,22.426723653785785,4.2520305224781945e-05,2.4259042001817e-05,888.3470844153195,863.4069654686524,4.217934018270655,694.0844251012535,39.413585432588256,1261.9287293788461,203.28260073963824,51991.01168271824,485.0894424998288,167.76463825637754
4920,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.3604686191183823,34.530108132003434,34.530108132003434,,744.0436956492222,37.0157181211081,1539.7889029738947,1.0759109380274383,-3.6395313808816177,40.20207336365164,84.82821255151518,2093.754930355759,13.705509518972011,206.81061360776283,191.72101673276285,30.11546688532068,3.2020562225546814e-05,9.169087989795496e-06,1467.529595610146,1435.9699235629316,7.096807783970451,1140.6376187350781,51.6344280208083,1065.9990733905897,200.03927441182736,40986.00827505528,606.9512386534449,206.38628939172213
4921,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.205619643330133,16.247685141944913,16.247685141944913,,451.68558120754835,27.0275345400849,1075.8024300338925,1.3507967938726373,-7.205619643330133,16.880547246555864,99.0606688130853,1459.3961663371333,7.991538780830496,120.58909861366115,105.49950173866115,16.571822980978077,4.0201536450189754e-05,2.3947214386866854e-05,690.5266185326589,681.0641688817311,3.162870796858266,550.8388913008775,30.10750088068415,1103.2594266299561,176.8186857530432,48046.01037862655,491.50957087626205,176.47927623334257
4922,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.75230095119036,28.384542790336255,28.384542790336255,,654.8513581093631,36.716286702224295,1348.3909547890444,1.6138909068373573,-8.75230095119036,31.518849103747385,82.57214745489193,1450.13319007553,11.106836156680696,167.59768016098604,152.50808328598606,23.95591370321571,4.80315724853351e-05,2.7551510047981753e-05,1050.2280832424412,1014.8940649592955,4.357101840152356,865.5105345890684,41.84402139316081,1272.128365029951,215.93229684818124,39843.009332188616,475.90162265798267,213.2758435164463
4923,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.04836389102687111,23.168594264933525,23.168594264933525,,558.1870539551609,32.45550895159537,1176.453929759231,1.0329235980829197,-6.048363891026871,24.916860928169484,52.81839533387209,1698.511102091622,8.103975009748147,122.28571598217374,107.19611910717374,16.838327014021672,3.0741200946696155e-05,1.1401159006193698e-05,857.2379878025404,841.2595505607602,3.9957652294334833,706.9909189413252,30.531012279475732,882.802333563816,149.22148276489813,25073.50640397169,627.3659663740942,247.66991187516956
4924,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.7507370212376188,26.99964762607627,26.99964762607627,,628.3503999304166,35.948449597584464,1291.1354318552103,1.6338840946987516,-4.249262978762381,29.70932307551645,88.24614107255252,1412.1618989330457,10.927541422973043,164.8921949075271,149.80259803252707,23.530937073382592,4.862659675116935e-05,2.8486244439564355e-05,998.986962164822,985.929711039636,4.17651026114109,825.2664967459998,41.16856233599266,1272.9085825232341,217.14670233235296,42707.72870070121,472.66935245879415,206.53391565060647
4925,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.016466882003428,44.84975816865506,44.84975816865506,,810.4334442183476,37.035714285714285,1726.039834172792,1.449872543059398,-4.983533117996572,59.3228766718126,115.34596612336159,1917.5652220065615,17.59677967170922,265.528311544287,250.438714669287,39.33882130897512,4.3150164519436545e-05,1.9844672133406703e-05,1906.11472216784,1857.9094097642865,8.609870083977658,1535.6818115775977,66.29439255062022,1339.3272655617734,253.77901166553067,56125.594350970074,505.2422015238817,205.21602330052713
4926,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.2829611145917097,35.36351651773024,35.36351651773024,,749.4052895973979,37.03371775793412,1565.0738473171139,1.037772800087686,-5.71703888540829,41.48294399090155,88.11836295906313,2172.523024799494,14.059939909284827,212.1588253178321,197.06922844283213,30.955562016230505,3.0885519745817714e-05,8.69644223872069e-06,1502.949452003535,1461.216399294451,7.451823963630909,1186.7403079584963,52.96973085549629,1062.8986075652028,200.74584927422703,42614.345232829604,625.1790353901125,205.63131659034144
4927,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.403945380863872,9.763999173662762,9.763999173662762,,349.41800463402063,22.70698497147386,1002.3487142562022,1.5213321622684124,-7.403945380863872,9.880830097649891,107.427305173468,1221.470280873526,5.391348863592264,81.35328096409664,66.26368408909664,10.408675156705046,4.5276899272864404e-05,3.260368870679898e-05,414.96996488066736,411.32391586444413,1.9113814062903256,445.5675086443438,20.311418622873525,1059.2823085477423,166.50759470641108,52194.84015192616,453.31620899173845,168.8514460101236
4928,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.7578410778832856,11.46873340642189,11.46873340642189,,372.99286997427754,24.04330991139831,1019.5098508535699,1.1299894796668133,-5.242158922116714,11.680969070038223,57.79999271074902,1212.3350883012677,4.538134943040519,68.47862685483251,53.389029979832515,8.386329218346352,3.3630012642330543e-05,1.908639099679111e-05,424.3431360376099,425.8000021975655,1.8071516636710603,406.2853820379101,17.097010691639404,840.8016352969124,129.57359999880578,27546.32787353697,582.3106570461979,246.15919067901805
4929,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.19629587839044538,36.328174091976685,36.328174091976685,,755.61125332505,37.03571428571429,1597.872204841493,1.0466803643993678,-5.803704121609554,43.004373133926414,88.92965489091266,2177.981444685071,14.285990663528548,215.56984007265953,200.48024319765955,31.491362960983118,3.115062088685007e-05,8.650276031250837e-06,1543.947398909009,1510.2793067001905,7.591431578350022,1221.0553936198983,53.82135356770725,1069.8504276522956,202.8681605247638,43017.06346864583,621.1428422313553,207.6465011901048
4930,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.4767735857197444,31.850337880279664,31.850337880279664,,714.7789220490101,36.91747209545025,1466.0760798354072,1.1058725846418134,-3.5232264142802556,36.26732932245684,56.56061930272199,1838.6104187122983,10.632813280232162,160.44486604584975,145.35526917084977,22.83235228938543,3.2912261283420856e-05,1.0340563660697946e-05,1178.4625015703475,1174.9313061836442,5.396850581249918,966.4935514720744,40.05818153568812,946.8560777110015,173.83451090328234,26931.11372829048,593.4563405812429,251.0937439028388
4931,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.6687944322772688,32.36629758511617,32.36629758511617,,723.494955634284,36.946733065343665,1480.2686571448742,1.5791743312429534,-6.668794432277268,37.005026575535915,120.44625775584718,1674.5438733000626,14.776891918352662,222.97734211338712,207.8877452383871,32.654930660613175,4.699836032084443e-05,2.5336695320087768e-05,1375.5676473674373,1351.9875577098546,6.226496785741369,1028.992573764976,55.670779581666665,1403.2810482309467,246.96564474285228,58653.61119538942,484.49763831189944,178.40900125835745
4932,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.7311849803363355,12.921204299226016,12.921204299226016,,393.5631052507231,25.209936112076726,1036.4726359231038,1.5944206365563305,-4.2688150196636645,13.236148223982617,81.57595380760063,1154.2094502237926,5.807021185434201,87.62560873278672,72.53601185778672,11.393930098656245,4.745211095274313e-05,3.339261253101364e-05,478.08455907136255,462.0980679975504,1.880484690624955,493.692346866581,21.87739938383007,1143.2698887225868,174.97434489420684,39348.50749823855,451.5057545251535,204.1277025330338
4933,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.7024856741624657,42.66328880229568,42.66328880229568,,796.3671579614356,37.035714285714285,1724.5405408930028,1.5059781073491885,-3.2975143258375343,54.44454737842835,111.8715500076858,1841.2793801834416,16.962510280762768,255.95744212475321,240.86784524975323,37.835432656131395,4.481994186721069e-05,2.1585003155588605e-05,1813.1897740975662,1788.758073320695,8.003497001319705,1434.6584691211963,63.90482481318271,1345.4771215510773,252.71598390160673,54400.92450813484,499.1911710747081,202.9682613704364
4934,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.5261266176668897,17.521942669418024,17.521942669418024,,474.5530464067334,27.885600776452073,1091.1754369189075,1.5475587455732072,-6.52612661766689,18.31034115835908,111.11565436103298,1418.1142236272294,8.905835158525603,134.38546237735306,119.29586550235308,18.738950733291425,4.605743780351113e-05,2.9200365333193756e-05,744.682563450266,717.5202107077973,3.353171566612446,608.5096254588336,33.55202450853454,1246.981813544714,198.7676235143878,54025.70450491453,466.6367793832378,168.30983363929602
4935,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.3138040524891519,17.37604399333771,17.37604399333771,,472.6408170191289,27.81384732851194,1089.4152736053388,1.338904430089371,-6.313804052489152,18.145592577069372,68.50257681099104,1342.566266273073,7.042471954362396,106.26806279482196,91.17846591982196,14.322279934965,3.984760364676547e-05,2.3282850995613257e-05,642.9136277534952,625.7798332306538,2.7072931198933388,562.958032219693,26.53189299596474,1056.0623696038372,165.2446361976426,32858.99723251644,495.7140661221323,218.37919193055
4936,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.7752924117120745,24.658195512505596,24.658195512505596,,584.132306454081,34.01222410153058,1202.4900315650086,1.6581814064138078,-6.7752924117120745,26.746010165632335,120.70581665000026,1511.858446430237,12.013171788956456,181.27391948547552,166.18432261047548,26.104172352743294,4.9349717554376226e-05,2.9449049863270826e-05,1047.973309281488,1034.789541148758,4.637370240251297,796.3201787268521,45.25868200131133,1427.7894726235245,232.30223494424735,58782.45396559352,469.48035695581996,170.02933984170414
4937,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.3841832590935339,19.14274705587062,19.14274705587062,,494.05613215580587,28.617423881482935,1110.7292841240392,1.4916249144571203,-5.615816740906466,20.159050100282073,76.31643705179653,1326.4106741154224,8.012532380987198,120.90588357698073,105.81628670198073,16.6215834466547,4.43927714668629e-05,2.7431959302635733e-05,708.2816410672128,690.9157439623764,2.93900705484427,613.0130690052316,30.186518409172034,1167.1722135101154,184.99496929026375,36737.729274036814,472.76208585546476,207.30241983956103
4938,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.867764775788659,9.22388325005445,9.22388325005445,,338.08150557806596,22.077809273868375,1002.3294244017877,1.3833300673386886,-7.867764775788659,9.315818271401817,100.59802412467592,1234.8620322210325,4.948270864288792,74.6674125704257,59.5778156954257,9.358461405283803,4.116977059541587e-05,2.8871868261696016e-05,392.0150381273141,408.8659046139892,1.844803768258224,413.55280827823435,18.642171953794204,969.2850923813126,152.67892134326743,48804.84463010107,473.35888983402197,177.41153306166262
4939,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.4721778464577926,27.661318927124114,27.661318927124114,,641.011952898325,36.387986364899,1318.4908139299596,1.0287238295187624,-5.527822153542207,30.568189555089496,52.60311511558909,1813.055201697502,9.225711695328286,139.21227036747666,124.12267349247668,19.497143959394464,3.061621016364115e-05,1.0330626313656826e-05,1023.4688003035922,1013.9925939739211,4.730132935276346,832.1169230954656,34.75705300714908,889.5077326860702,157.58438260105268,24966.643182103555,629.2556732504644,255.37265443861332
4940,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.039760187840411,4.040328877106271,4.040328877106271,,280.7109595290129,19.96428571428571,1002.1442974598967,1.270085111263412,-8.039760187840411,4.009798414651733,80.209132145091,1005.0556452562249,2.179333854370224,32.88526931848665,17.795672443486644,2.7953376907073983,3.779944779770747e-05,3.0074790644150052e-05,171.7139772770165,168.15180127734095,0.7618155921916261,298.17834060188386,8.210378088168618,782.3309983355927,121.13296434338791,38672.536342863576,519.6580957582121,260.16863733379057
4941,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.391153493326561,18.51821710067946,18.51821710067946,,486.54118379389024,28.335437076157767,1103.1947763074832,1.4548996971015915,-5.608846506673439,19.442567992603962,74.4374060627062,1332.1752028987166,7.82649831885729,118.09870457442173,103.00910769942172,16.180632800067155,4.329977941146524e-05,2.6480497117725667e-05,685.17403272514,657.2542674329311,2.9017046846091836,602.3419762875926,29.48565173429802,1141.6896610674617,180.72676392431893,35804.994687061015,476.34035617206496,206.00424713355267
4942,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.690095520420864,23.32594098945014,23.32594098945014,,560.9276534975655,32.619944924139645,1179.2041257227465,1.1273175286070363,-3.309904479579136,25.108177008502736,82.74275617860484,1780.427697228349,10.495903173505484,158.37894772723095,143.28935085223097,22.50783859875096,3.355049177108625e-05,1.2570532847868898e-05,991.3524920516309,970.6626583655684,4.811656221180719,734.9942508582141,39.54252548466253,1073.8521471498773,180.7534583825855,39950.80592877344,583.4700757263683,186.54253982139466
4943,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.0648822607403083,43.8084835545758,43.8084835545758,,803.7345775344377,37.035714285714285,1725.3258172945661,1.7772903887480234,-4.935117739259692,56.91119598201902,104.86361517335503,1538.8930715060033,15.273387689783986,230.46926315442792,215.3796662794279,33.83175886580361,5.289456169124013e-05,2.828845386180966e-05,1620.9138915193046,1566.483942424099,6.584991624815846,1323.8884545007909,57.54107727746333,1395.4755478806587,255.3610336343572,50942.83359336195,480.531643772404,233.08061135994205
4944,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.9051994918162336,4.054342868144494,4.054342868144494,,280.7905844780937,19.96428571428571,1002.1447979595767,1.2771529242513746,-3.0948005081837664,4.023888511881154,80.38221612160352,1045.423875255504,2.490618861320616,37.58243458659963,22.492837711599634,3.5331666856574433,3.800979545528823e-05,2.9497753375924557e-05,172.309571896141,167.97271798203255,0.8568827497973834,310.44095452814275,9.383124854750996,801.280239509716,124.2716087397508,38766.170518113104,516.3386808157716,206.55173706592697
4945,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.0415743500531462,38.52308566652058,38.52308566652058,,769.7318511212824,37.035714285714285,1672.4991983759855,1.7899282534796868,-8.041574350053146,46.64608390473894,136.9378290735526,1636.0853590156132,17.086608152277456,257.83002897895545,242.74043210395547,38.12957791134993,5.327068160947443e-05,2.902502203635439e-05,1637.2311408271246,1617.0876212375774,7.121088382139387,1235.1204442918295,64.37240596323551,1549.0727229810223,278.3780159377107,66839.8832956962,477.57558908841327,181.85764962033932
4946,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.188085483343375,26.69242307882432,26.69242307882432,,622.4714387726453,35.74436566025041,1278.433891287394,1.4701761975057837,-3.811914516656625,29.313884939473837,105.15204009713474,1625.4692021020492,12.385111561187927,186.88634071022773,171.79674383522772,26.98576941716995,4.3754428690036426e-05,2.3805945222231198e-05,1134.4279808500335,1099.6423519120415,5.124246752144039,850.0700020246358,46.659941596247016,1300.3141991015573,220.501397046831,51065.41842149394,487.4830498454587,178.04332646270154
4947,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.7320145800950413,20.831208746505375,20.831208746505375,,518.373337813156,29.932594353246486,1135.599770019276,1.7115101515672348,-6.732014580095042,22.123920082226952,88.56185285151912,1287.0029432115402,8.964941479684608,135.27735293640674,120.18775606140674,18.879048574697876,5.093685301535254e-05,3.2655826599196214e-05,770.7547236206988,749.7705120994566,3.104842163159778,672.7793155171195,33.77462580554415,1313.055972661,208.92296032612262,42839.35474105814,458.18544580738853,198.61263450512484
4948,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.2524533011733645,30.084675861241323,30.084675861241323,,684.9518457988268,36.81733833946749,1417.507762440288,1.1404846360538852,-8.252453301173365,33.805792096597266,93.09753288006645,1957.5209820145665,13.012181433323255,196.34857229320758,181.2589754182076,28.4720932785527,3.3942362667115314e-05,1.103469711957846e-05,1278.598724102756,1255.6355792590612,6.262895422481076,956.6276513753396,49.0224098571561,1127.6992140360035,201.9650499114894,45090.82672988872,580.4926641943492,190.19471459453953
4949,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.477710995412802,28.351564032455883,28.351564032455883,,654.2202860210665,36.714168103070726,1347.0275187132474,1.4993337513622242,-4.522289004587198,31.475235039466078,108.33738448817613,1640.9113766824646,13.061980715815501,197.10002339067987,182.01042651567988,28.59013094092024,4.462219686173716e-05,2.416840778137245e-05,1204.9414713793751,1196.031549146546,5.434956858074738,903.0712725266676,49.209988777193004,1323.5587716482462,227.7241025874237,52646.59558259655,486.6034867251616,178.49801165261113
4950,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.7553946402730567,2.941303843513567,2.941303843513567,,274.25574687661725,19.96428571428571,1002.1050465658398,1.503251752466206,-5.244605359726943,2.9091952918156565,76.91132016498389,868.8980198647913,1.4820052792968155,22.362862231210734,7.2732653562107314,1.1424818505340393,4.4738801864731005e-05,3.951087030871016e-05,108.82824221000197,77.33969290237563,0.3131646783534727,305.9205168784506,5.58318494650966,867.5413833245543,132.85550671170682,37033.02406060461,430.31487828089496,463.4075294806339
4951,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.4840801575672424,6.029166945731546,6.029166945731546,,292.01117582802016,19.96428571428571,1002.2153273909191,1.1638600859553163,-3.5159198424327576,6.022117713175035,59.54513954261503,1011.6690839668433,2.5743575772395815,38.84601805264696,23.75642117764696,3.7316499123640336,3.463804761803812e-05,2.496263764663245e-05,223.0791769920672,217.79741921535447,0.9109313261041926,310.35468482543126,9.698612093950569,763.2365255637619,116.44337506974415,28412.603533110163,568.0392561515636,290.82311463246634
4952,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.9266189007763437,34.48958015396066,34.48958015396066,,743.782965657147,37.01484281327756,1538.6740940921609,1.2888242154095286,-3.0733810992236563,40.14056406461034,66.14370071225947,1725.5430713312417,11.720499625982939,176.85761452967083,161.7680176546708,25.41046079248489,3.8357148838893866e-05,1.678377542742773e-05,1276.1144656965444,1248.5019804477693,5.568230630525264,1041.2921644081832,44.15592911645564,1060.0758976621964,194.7404749645211,31760.88815126186,521.5018406429186,244.31372883835948
4953,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.5701865506850528,44.98502089994702,44.98502089994702,,811.3036344563259,37.035714285714285,1726.1325857599636,1.6362562236816833,-4.429813449314947,59.650126555289255,94.0766276807928,1635.077510728371,15.085249264219332,227.6303301559601,212.5407332809601,33.38582031320259,4.869719451258281e-05,2.487756814307895e-05,1664.4457732980395,1618.4710841460455,6.899535444154591,1384.8125493746345,56.83227070959377,1311.4753728039589,243.06474813452962,45601.93137749566,489.52758529771506,242.537211487607
4954,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.540966187855601,42.42933684017408,42.42933684017408,,794.8620670051199,37.035714285714285,1724.3801166904052,1.3818878934689054,-8.5409661878556,53.960855387179954,70.70179606790974,1802.8482765173242,13.289099185596598,200.52714954254347,185.43755266754349,29.128462658001247,4.1126849553808e-05,1.854132337803394e-05,1569.8854630864407,1545.3781834067513,6.675329863539086,1347.5924665297907,50.06540153957755,1145.6031610104326,209.68170056989743,33950.670481750276,509.28572974440374,262.19305566864386
4955,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.21296079504034,7.009175079786715,7.009175079786715,,297.57940386242456,19.96428571428571,1002.250327681421,1.5898187784259665,-4.78703920495966,7.024087726608762,81.34050048175637,1005.8253070251528,3.4577838438523116,52.17656428461934,37.086967409619334,5.825607217899209,4.731515344129091e-05,3.7435346315764826e-05,259.33947795210844,252.97501835550918,0.9858900592200169,387.89802866327886,13.026799977402694,1010.823840360009,155.34261805591873,39231.630521803076,436.6006029764369,216.56995866202197
4956,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.8259270931066074,42.72558052881269,42.72558052881269,,796.7679014020284,37.03571428571429,1724.5832552197573,1.1277695886106311,-8.825927093106607,54.57431947466238,57.685863407671036,2053.3381852177426,11.947397841882585,180.2814171392532,165.1918202642532,25.94827044876517,3.356394568717091e-05,8.499956386866139e-06,1580.8464795660695,1532.299235670362,6.943242724008328,1438.2272296744313,45.01062293416117,955.0576957922331,179.60342495488152,27489.675083356105,583.2738468082201,296.3821619776691
4957,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.29604115140205733,28.814181558367384,28.814181558367384,,663.072802820473,36.74388726661159,1366.1534489987887,1.5884085107916444,-6.296041151402058,32.08967438817966,118.1658122041313,1614.6145144837885,13.547944406547499,204.4330195797129,189.34342270471288,29.74199528873364,4.7273181972330595e-05,2.641369361814722e-05,1224.6027162306139,1194.3740051777097,5.518507549525901,917.9938426229945,51.040822429233856,1396.7460734270505,238.71136862348044,57521.96508120604,479.8529065269554,174.38482624166141
4958,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.4314149364373803,26.332799893838185,26.332799893838185,,615.5897922542322,35.50547421682549,1263.566041325253,1.5357334150906063,-3.5685850635626197,28.853643858438232,82.51280245363377,1438.6682380634431,10.463512449489496,157.89018475934031,142.8005878843403,22.43106389128736,4.570550000162392e-05,2.614579763097893e-05,974.3135960720128,956.5412667889268,4.110224630228945,799.0184517533467,39.4203768444022,1205.9730177378517,206.15362522661968,39861.7494381141,479.1873354114182,211.3098158813564
4959,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.6895970849712381,11.45852668425198,11.45852668425198,,372.86346331819476,24.035970705331906,1019.390650919657,1.2263296939401551,-6.689597084971238,11.670112328290593,90.20474224800373,1372.2740632749092,5.849865813499897,88.2721168985574,73.18252002355739,11.495483363859792,3.6497227498996854e-05,2.145835968456014e-05,486.98738408070915,453.12091628244025,2.352156160722112,437.17878704091646,22.038901733649798,935.5545383605426,149.27012999201452,43650.0057065757,539.9987190874848,179.42132034653542
